id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
4759,716.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.480072982,0.440675594,35.37114225,5128.16351
4760,187.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.652144089,0.535660479,39.8226933,8538.462
4761,319.0,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.612222602,0.502418156,42.11266981,7903.51351
4762,244.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.599953146,0.497978979,41.25028935,7637.63338
4763,726.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.506783787,0.453131061,36.3863589,6578.23522
4764,624.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.430443779,0.419215723,33.4416065,4865.39997
4765,37.0,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.372318474,0.367762987,29.55021089,3723.52338
4766,42.0,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.383786508,0.383563534,29.77562706,3943.13168
4767,223.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.546259537,0.467558508,38.45252155,6909.43
4768,541.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.444479717,0.398804938,31.1279858,5005.32997
4769,552.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.599953146,0.491901278,41.71941614,7560.20565
4770,288.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.555568429,0.471650366,38.84880688,7434.34904
4771,313.0,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.468305902,0.435291285,34.02922281,5199.79211
4772,710.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.467905283,0.417947008,34.79781929,5556.3746
4773,589.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.543722877,0.477438541,39.18675925,7290.10652
4774,243.0,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.594836828,0.494164753,41.36318078,7122.49056
4775,522.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.391964935,0.40441498,31.86773783,3900.34404
4776,648.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.469631675,0.423246366,33.44938499,5498.43844
4777,157.0,12.5,0.25,0.25,0.38,0.38,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.508104246,0.457845739,36.34178123,5912.43376
4778,42.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.392583006,0.396533319,30.7671091,3911.42225
4779,409.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.596551315,0.497978979,40.92210139,7557.46014
4780,657.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.49368953,0.424380104,34.0430221,5948.11447
4781,393.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.606599706,0.510575061,42.93997745,7626.61733
4782,485.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.461575073,0.423988312,33.23980604,5128.16351
4783,473.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.444479717,0.43491928,34.60429153,4924.35736
4784,576.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.623063206,0.514790079,43.28624094,8254.12654
4785,435.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.54054056,0.460796109,37.72398079,6520.8976
4786,50.0,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.414272565,0.383219703,30.50270183,4305.51182
4787,714.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.53990422,0.434863988,37.81761708,6529.98232
4788,357.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.558394035,0.478135139,39.4849869,7451.72563
4789,738.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.490242145,0.449545727,34.97131513,5794.89185
4790,179.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.542170237,0.469978321,36.09379556,6948.2288
4791,413.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.53255682,0.445308404,38.64034468,7136.98445
4792,248.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.480072982,0.445587455,35.50564628,5636.30874
4793,619.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.383786508,0.393781726,30.68026439,3948.98691
4794,250.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.536899811,0.464892019,37.70659201,6521.29112
4795,658.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.519208599,0.433081146,35.16668937,6493.47253
4796,167.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.589306067,0.482118713,40.56148952,7267.28344
4797,582.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.480072982,0.44549439,35.39214139,5777.3754
4798,535.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.496019026,0.448597173,35.18597077,5728.74828
4799,753.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.520587192,0.433668483,36.69768447,6093.31527
4800,434.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.442869304,0.426773305,33.99420814,5552.72387
4801,281.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.464368945,0.412661872,34.95207208,5882.96562
4802,732.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.620391949,0.516063505,45.06919216,8254.05731
4803,391.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.583077181,0.48335599,40.35118636,7163.9441
4804,24.0,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.262139643,0.349353787,23.41277571,2384.72892
4805,511.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.490242145,0.441470296,35.89130977,5864.12845
4806,71.0,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.498793068,0.431072001,35.90984596,6034.64214
4807,731.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.566355374,0.463064582,39.64669117,6461.67087
4808,471.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.389906235,0.379871916,30.39027791,3901.98955
4809,17.0,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.385021951,0.378528127,29.28433587,3813.16579
4810,222.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.582604099,0.484307576,40.86547798,7236.09025
4811,596.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.566413581,0.485752533,40.84238532,7297.7321
4812,743.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.556301788,0.470852882,38.52587501,6771.67497
4813,41.0,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.349908358,0.382602075,28.80786754,3436.49354
4814,541.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.468921469,0.431142084,34.66057255,5739.92493
4815,692.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.508296527,0.459101737,36.88084855,5931.7528
4816,753.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.575237945,0.486632377,40.16166766,7576.39253
4817,461.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.481204499,0.42018755,34.60429153,5496.08506
4818,705.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.483805569,0.44549439,35.48354994,5912.43376
4819,183.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.556715923,0.471249919,38.63984283,6626.50685
4820,567.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.404225284,0.408610007,31.10924166,4340.82151
4821,334.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.506686303,0.459224426,36.62496616,6019.26248
4822,689.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.520592483,0.46326367,37.74750888,6249.47082
4823,575.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.494906594,0.445284233,35.56261102,5892.161
4824,723.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.558537787,0.459383737,38.86811018,7071.83395
4825,467.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.464824509,0.431142084,33.70643359,4968.60117
4826,440.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.615611893,0.508131009,42.79905453,7825.87492
4827,449.0,25.0,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.426228043,0.403129918,31.92881551,4694.60819
4828,467.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.463537294,0.416537797,34.33876109,5124.8549
4829,619.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.555568429,0.471871207,38.57716666,6754.44894
4830,264.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.567975637,0.470176914,39.23966787,6979.32479
4831,519.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.463097152,0.426437069,33.31223192,5381.27266
4832,674.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.543968929,0.449545727,37.75813832,7071.61532
4833,514.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.371183688,0.403128905,30.58216104,3804.61017
4834,541.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.483671436,0.43491928,34.95207208,5333.87334
4835,230.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.610321439,0.504056677,42.78112742,7825.87492
4836,476.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.440365017,0.423861178,33.11609108,5330.06203
4837,506.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.340822336,0.379871916,28.21340501,3322.9462
4838,542.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.482854142,0.44549439,35.97225667,5527.42503
4839,565.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.508675267,0.454917386,36.97636061,6941.82413
4840,21.0,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.350136522,0.388819023,29.17462527,3501.17992
4841,21.0,37.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.353235517,0.383563534,26.10117938,3626.36653
4842,315.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.633144179,0.530933466,46.13942523,8254.05731
4843,189.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.506104448,0.452074913,36.99403039,6376.66256
4844,559.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.320564713,0.377915162,28.49966552,3269.27176
4845,255.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.596551315,0.492693356,41.36494454,7565.21124
4846,757.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.421314223,0.42018755,31.88840203,4644.60117
4847,231.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.509001253,0.453338519,36.61704886,6102.76282
4848,465.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.576469662,0.488527456,40.56148952,7415.89441
4849,598.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.363981224,0.392836179,31.78225878,3837.51296
4850,442.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.563746659,0.482227496,39.93380223,6942.3963
4851,152.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.411591443,0.403128905,31.44841986,4587.38557
4852,299.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.509001253,0.450498441,36.46620322,6117.4759
4853,742.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.617635584,0.408444733,32.78937613,8090.41713
4854,592.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.62818447,0.514569538,43.30376378,7159.33666
4855,774.0,25.0,0.5,0.38,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.53427161,0.474798231,38.77478764,6102.76282
4856,767.0,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.498793068,0.452484359,36.54784977,6335.29639
4857,707.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.517721232,0.463064582,37.74750888,5203.87681
4858,704.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.480386371,0.405525072,36.83081961,6836.39728
4859,521.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.4693892,0.417915449,34.15934595,5151.38647
4860,523.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.459087683,0.402855862,31.88184658,5811.21147
4861,158.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.546275069,0.453001484,36.01862394,6480.80815
4862,434.0,25.0,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.386518419,0.399172403,30.057704,3826.17226
4863,465.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.502398084,0.452680279,37.90930402,6157.05484
4864,242.0,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.506987743,0.430253104,35.57209886,6020.87569
4865,684.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.390063566,0.400083453,30.057704,4572.12637
4866,629.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.396602445,0.394606103,31.39456852,4254.82514
4867,331.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.520592483,0.460795368,37.97024343,6180.95142
4868,464.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.603544257,0.495898084,41.17620131,7738.88171
4869,459.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.488047919,0.448972519,34.33849206,5932.23909
4870,526.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.401490054,0.399530934,30.57505732,4673.38052
4871,743.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.524887803,0.452484359,36.82658691,8318.79889
4872,253.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.557250655,0.480580564,39.33777176,7669.81182
4873,184.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.498952193,0.424398436,34.7014352,5686.12196
4874,572.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.520587192,0.46326367,37.45346655,7230.1325
4875,320.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.586760249,0.485989695,40.33593654,7019.69438
4876,643.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.506987743,0.453131061,36.2542016,6026.06365
4877,478.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.476054066,0.438231396,34.30007912,5454.63385
4878,623.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.509001253,0.418219535,35.18441169,6188.47714
4879,534.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.510668562,0.45230956,36.36293728,6277.16867
4880,572.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.506346175,0.45807618,36.80503364,6335.29639
4881,723.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.480072982,0.447536765,34.76957798,5674.02852
4882,693.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.390063566,0.400083453,30.66218699,3983.09785
4883,749.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.393394771,0.403128905,31.78225878,4282.70063
4884,111.0,12.5,0.25,0.25,0.25,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.595052932,0.495006371,41.71941614,7628.6476
4885,472.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.364564858,0.38126925,29.97539813,3723.52338
4886,710.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.508275418,0.456066643,36.28998253,5867.99722
4887,496.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.511413154,0.455560504,36.3863589,6146.83152
4888,59.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.524577301,0.462760521,37.27729673,6188.47714
4889,337.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.498952193,0.448972519,35.71826335,5966.71128
4890,559.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.520777434,0.460305334,37.62977375,6010.76008
4891,409.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.550116044,0.455404808,36.31159312,6898.39095
4892,594.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.506987743,0.450692194,36.97636061,6482.70572
4893,149.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.495479339,0.448972519,35.71826335,5628.71053
4894,636.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.42213693,0.397617195,31.67018669,4248.35505
4895,303.0,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.598814008,0.492641907,41.21921269,7428.83442
4896,335.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.582482579,0.480106144,40.4613306,7417.81497
4897,459.0,12.5,0.25,0.38,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.592156153,0.486003684,40.39944387,7793.44206
4898,703.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.391964935,0.404796043,31.50270183,4051.55129
4899,386.0,12.5,0.25,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.568853507,0.487056813,39.23039094,6691.04322
4900,469.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.39936701,0.400102144,30.74228843,4162.76156
4901,271.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.632108665,0.528322189,42.23972427,7829.47294
4902,656.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.362183686,0.388821721,29.94364365,3626.36653
4903,124.0,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.596551315,0.497916665,41.35738644,7317.95104
4904,350.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.527591617,0.431448682,35.09473308,6146.83152
4905,473.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.425493214,0.381851426,29.55801912,4926.27902
4906,270.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.517993775,0.422051395,32.29905902,6394.07791
4907,696.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.566319234,0.463058596,39.28816181,6274.93484
4908,698.0,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.559324725,0.47767525,38.63984283,6529.98232
4909,504.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.407072571,0.402105764,31.66559817,4460.91457
4910,573.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.617868887,0.503991707,45.06919216,8413.65966
4911,290.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.411591443,0.403129918,31.27459053,5864.12845
4912,772.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.422547698,0.417915449,33.97877886,5086.60991
4913,281.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.4096968,0.399556226,30.5797224,4340.82151
4914,245.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.595948108,0.497740882,41.61500537,7714.3231
4915,217.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.58249065,0.489992416,40.86547798,7236.09025
4916,262.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.614621141,0.511834352,43.93700206,8284.85461
4917,675.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.546174929,0.449239458,37.72210168,7669.81182
4918,98.0,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.406644523,0.402855862,31.86773783,4574.81387
4919,520.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.370946044,0.364725785,28.28409524,3998.05416
4920,177.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.612633396,0.510575061,43.3126693,8134.72655
4921,23.0,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.308856187,0.367762987,27.91944764,2946.92602
4922,690.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.576561833,0.482118713,40.4613306,7107.60976
4923,675.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.595065655,0.491617371,41.71941614,7380.6338
4924,628.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.544644313,0.442952601,37.45346655,6922.84679
4925,623.0,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.476202171,0.43910209,35.18597077,5514.66748
